# TEST CONFIGURATION BEGIN
# FileStream(filename='airlines.csv', target_idx=-1, n_targets=1, cat_features=None)
# [ensemble 1] AdaptiveXGBoostClassifier(detect_drift=False, learning_rate=0.2, max_depth=1, max_window_size=1000, min_window_size=1, n_estimators=30, update_strategy='replace')
# [incremental 1] Adaptive4(learning_rate=0.2, max_depth=1, max_window_size=1000, min_window_size=1)
# [ensemble 5] AdaptiveXGBoostClassifier(detect_drift=False, learning_rate=0.2, max_depth=5, max_window_size=1000, min_window_size=1, n_estimators=30, update_strategy='replace')
# [incremental 5] Adaptive4(learning_rate=0.2, max_depth=5, max_window_size=1000, min_window_size=1)
# [ensemble 10] AdaptiveXGBoostClassifier(detect_drift=False, learning_rate=0.2, max_depth=10, max_window_size=1000, min_window_size=1, n_estimators=30, update_strategy='replace')
# [incremental 10] Adaptive4(learning_rate=0.2, max_depth=10, max_window_size=1000, min_window_size=1)
# [ensemble 15] AdaptiveXGBoostClassifier(detect_drift=False, learning_rate=0.2, max_depth=15, max_window_size=1000, min_window_size=1, n_estimators=30, update_strategy='replace')
# [incremental 15] Adaptive4(learning_rate=0.2, max_depth=15, max_window_size=1000, min_window_size=1)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['accuracy', 'running_time'], n_wait=200, output_file='max_depth.txt', pretrain_size=100000, restart_stream=True, show_plot=True)
# TEST CONFIGURATION END
id,mean_acc_[ensemble 1],current_acc_[ensemble 1],mean_acc_[incremental 1],current_acc_[incremental 1],mean_acc_[ensemble 5],current_acc_[ensemble 5],mean_acc_[incremental 5],current_acc_[incremental 5],mean_acc_[ensemble 10],current_acc_[ensemble 10],mean_acc_[incremental 10],current_acc_[incremental 10],mean_acc_[ensemble 15],current_acc_[ensemble 15],mean_acc_[incremental 15],current_acc_[incremental 15],training_time_[ensemble 1],testing_time_[ensemble 1],total_running_time_[ensemble 1],training_time_[incremental 1],testing_time_[incremental 1],total_running_time_[incremental 1],training_time_[ensemble 5],testing_time_[ensemble 5],total_running_time_[ensemble 5],training_time_[incremental 5],testing_time_[incremental 5],total_running_time_[incremental 5],training_time_[ensemble 10],testing_time_[ensemble 10],total_running_time_[ensemble 10],training_time_[incremental 10],testing_time_[incremental 10],total_running_time_[incremental 10],training_time_[ensemble 15],testing_time_[ensemble 15],total_running_time_[ensemble 15],training_time_[incremental 15],testing_time_[incremental 15],total_running_time_[incremental 15]
100044,0.444444,0.444444,0.466667,0.466667,0.488889,0.488889,0.377778,0.377778,0.533333,0.533333,0.466667,0.466667,0.444444,0.444444,0.511111,0.511111,1.302377,0.063138,1.365516,2.320627,0.004843,2.325470,1.328366,0.058858,1.387223,3.922716,0.004714,3.927430,1.408388,0.057463,1.465851,8.398101,0.005024,8.403125,1.434569,0.056355,1.490924,9.467403,0.005146,9.472549
100045,0.434783,0.434783,0.456522,0.456522,0.500000,0.500000,0.369565,0.369565,0.543478,0.543478,0.456522,0.456522,0.434783,0.434783,0.500000,0.500000,1.302396,0.064349,1.366744,2.320638,0.004953,2.325591,1.328374,0.060019,1.388393,3.922724,0.004813,3.927537,1.408395,0.058620,1.467015,8.398109,0.005122,8.403231,1.434576,0.057504,1.492080,9.467411,0.005246,9.472657
100046,0.446809,0.446809,0.468085,0.468085,0.510638,0.510638,0.382979,0.382979,0.531915,0.531915,0.468085,0.468085,0.446809,0.446809,0.510638,0.510638,1.302423,0.065658,1.368081,2.320649,0.005077,2.325726,1.328382,0.061290,1.389672,3.922732,0.004926,3.927658,1.408403,0.060126,1.468529,8.398116,0.005261,8.403377,1.434583,0.058771,1.493354,9.467418,0.005381,9.472799
100047,0.437500,0.437500,0.479167,0.479167,0.520833,0.520833,0.395833,0.395833,0.541667,0.541667,0.479167,0.479167,0.458333,0.458333,0.520833,0.520833,1.302445,0.067010,1.369454,2.320660,0.005211,2.325870,1.328390,0.062485,1.390875,3.922739,0.005035,3.927774,1.408410,0.061301,1.469711,8.398124,0.005367,8.403491,1.434590,0.059937,1.494528,9.467426,0.005488,9.472914
100048,0.428571,0.428571,0.489796,0.489796,0.530612,0.530612,0.408163,0.408163,0.551020,0.551020,0.489796,0.489796,0.469388,0.469388,0.530612,0.530612,1.302463,0.068248,1.370710,2.320669,0.005329,2.325999,1.328400,0.063665,1.392065,3.922747,0.005144,3.927891,1.408418,0.062578,1.470995,8.398132,0.005492,8.403624,1.434598,0.061162,1.495760,9.467438,0.005603,9.473040
100049,0.420000,0.420000,0.500000,0.500000,0.540000,0.540000,0.420000,0.420000,0.560000,0.560000,0.500000,0.500000,0.480000,0.480000,0.540000,0.540000,1.302486,0.070128,1.372614,2.320681,0.005468,2.326149,1.328412,0.064868,1.393280,3.922756,0.005258,3.928013,1.408426,0.063743,1.472169,8.398143,0.005603,8.403746,1.434606,0.062330,1.496936,9.467446,0.005722,9.473167
100050,0.411765,0.411765,0.509804,0.509804,0.549020,0.549020,0.431373,0.431373,0.568627,0.568627,0.509804,0.509804,0.490196,0.490196,0.549020,0.549020,1.302506,0.071509,1.374015,2.320693,0.005594,2.326286,1.328424,0.066178,1.394602,3.922767,0.005388,3.928155,1.408434,0.065132,1.473566,8.398151,0.005732,8.403883,1.434614,0.063536,1.498151,9.467455,0.005847,9.473302
100051,0.403846,0.403846,0.519231,0.519231,0.538462,0.538462,0.442308,0.442308,0.557692,0.557692,0.519231,0.519231,0.500000,0.500000,0.557692,0.557692,1.302535,0.073163,1.375698,2.320706,0.005788,2.326494,1.328437,0.067846,1.396283,3.922775,0.005524,3.928299,1.408442,0.066524,1.474966,8.398159,0.005857,8.404016,1.434622,0.065156,1.499778,9.467463,0.006030,9.473492
100052,0.415094,0.415094,0.528302,0.528302,0.528302,0.528302,0.452830,0.452830,0.566038,0.566038,0.528302,0.528302,0.509434,0.509434,0.566038,0.566038,1.302560,0.074655,1.377215,2.320719,0.005976,2.326695,1.328446,0.069478,1.397925,3.922784,0.005664,3.928448,1.408454,0.068269,1.476723,8.398168,0.006011,8.404180,1.434633,0.066642,1.501275,9.467472,0.006169,9.473641
100053,0.425926,0.425926,0.518519,0.518519,0.518519,0.518519,0.444444,0.444444,0.555556,0.555556,0.518519,0.518519,0.500000,0.500000,0.555556,0.555556,1.302582,0.076087,1.378669,2.320731,0.006110,2.326841,1.328456,0.070804,1.399260,3.922795,0.005814,3.928610,1.408463,0.069758,1.478221,8.398177,0.006172,8.404349,1.434642,0.068241,1.502883,9.467481,0.006291,9.473771
100054,0.418182,0.418182,0.527273,0.527273,0.527273,0.527273,0.454545,0.454545,0.563636,0.563636,0.527273,0.527273,0.490909,0.490909,0.563636,0.563636,1.302608,0.077741,1.380349,2.320745,0.006258,2.327003,1.328466,0.072466,1.400932,3.922805,0.005973,3.928777,1.408473,0.071322,1.479794,8.398186,0.006335,8.404522,1.434650,0.069982,1.504632,9.467490,0.006454,9.473945
100055,0.428571,0.428571,0.535714,0.535714,0.517857,0.517857,0.464286,0.464286,0.571429,0.571429,0.535714,0.535714,0.500000,0.500000,0.571429,0.571429,1.302631,0.079177,1.381808,2.320756,0.006377,2.327134,1.328475,0.073683,1.402158,3.922813,0.006085,3.928898,1.408481,0.072513,1.480994,8.398194,0.006441,8.404635,1.434659,0.071175,1.505834,9.467498,0.006559,9.474057
100056,0.421053,0.421053,0.543860,0.543860,0.526316,0.526316,0.473684,0.473684,0.561404,0.561404,0.543860,0.543860,0.491228,0.491228,0.578947,0.578947,1.302649,0.080426,1.383075,2.320767,0.006500,2.327267,1.328483,0.074887,1.403370,3.922821,0.006201,3.929021,1.408488,0.073699,1.482187,8.398202,0.006547,8.404749,1.434666,0.072362,1.507029,9.467505,0.006668,9.474174
100057,0.413793,0.413793,0.551724,0.551724,0.517241,0.517241,0.482759,0.482759,0.568966,0.568966,0.551724,0.551724,0.500000,0.500000,0.586207,0.586207,1.302672,0.081742,1.384415,2.320778,0.006620,2.327398,1.328492,0.076285,1.404777,3.922829,0.006335,3.929164,1.408496,0.075103,1.483599,8.398209,0.006662,8.404871,1.434674,0.073567,1.508241,9.467521,0.006774,9.474295
100058,0.423729,0.423729,0.542373,0.542373,0.508475,0.508475,0.474576,0.474576,0.576271,0.576271,0.542373,0.542373,0.491525,0.491525,0.576271,0.576271,1.302691,0.082977,1.385668,2.320789,0.006743,2.327532,1.328501,0.077459,1.405959,3.922837,0.006450,3.929287,1.408503,0.076279,1.484782,8.398217,0.006773,8.404991,1.434682,0.074720,1.509402,9.467529,0.006886,9.474415
100059,0.433333,0.433333,0.533333,0.533333,0.500000,0.500000,0.466667,0.466667,0.566667,0.566667,0.533333,0.533333,0.483333,0.483333,0.566667,0.566667,1.302710,0.084197,1.386907,2.320800,0.006853,2.327653,1.328510,0.078848,1.407359,3.922846,0.006580,3.929426,1.408512,0.077605,1.486117,8.398226,0.006892,8.405118,1.434694,0.076045,1.510739,9.467539,0.007015,9.474554
100060,0.426230,0.426230,0.540984,0.540984,0.491803,0.491803,0.475410,0.475410,0.573770,0.573770,0.540984,0.540984,0.491803,0.491803,0.573770,0.573770,1.302727,0.085587,1.388315,2.320814,0.006966,2.327780,1.328520,0.080182,1.408702,3.922855,0.006699,3.929554,1.408521,0.078932,1.487452,8.398234,0.007011,8.405245,1.434702,0.077353,1.512055,9.467548,0.007135,9.474683
100061,0.419355,0.419355,0.548387,0.548387,0.500000,0.500000,0.483871,0.483871,0.564516,0.564516,0.548387,0.548387,0.500000,0.500000,0.580645,0.580645,1.302751,0.087390,1.390141,2.320826,0.007091,2.327917,1.328529,0.081579,1.410109,3.922865,0.006817,3.929682,1.408530,0.080382,1.488912,8.398243,0.007134,8.405377,1.434711,0.078790,1.513500,9.467556,0.007255,9.474812
100062,0.412698,0.412698,0.539683,0.539683,0.492063,0.492063,0.476190,0.476190,0.555556,0.555556,0.539683,0.539683,0.492063,0.492063,0.571429,0.571429,1.302768,0.088761,1.391529,2.320838,0.007213,2.328050,1.328539,0.082879,1.411418,3.922874,0.006939,3.929813,1.408539,0.081692,1.490231,8.398252,0.007254,8.405506,1.434719,0.080091,1.514810,9.467565,0.007375,9.474940
100063,0.406250,0.406250,0.531250,0.531250,0.484375,0.484375,0.468750,0.468750,0.546875,0.546875,0.531250,0.531250,0.484375,0.484375,0.562500,0.562500,1.302786,0.090136,1.392921,2.320849,0.007335,2.328183,1.328549,0.084190,1.412739,3.922883,0.007058,3.929942,1.408547,0.083009,1.491556,8.398260,0.007370,8.405630,1.434728,0.081397,1.516125,9.467573,0.007494,9.475067
100064,0.400000,0.400000,0.523077,0.523077,0.476923,0.476923,0.461538,0.461538,0.538462,0.538462,0.523077,0.523077,0.476923,0.476923,0.553846,0.553846,1.302804,0.091497,1.394300,2.320859,0.007449,2.328309,1.328557,0.085507,1.414064,3.922891,0.007179,3.930070,1.408555,0.084182,1.492737,8.398269,0.007475,8.405743,1.434736,0.082579,1.517314,9.467581,0.007598,9.475179
100065,0.409091,0.409091,0.530303,0.530303,0.484848,0.484848,0.469697,0.469697,0.545455,0.545455,0.530303,0.530303,0.484848,0.484848,0.560606,0.560606,1.302827,0.093048,1.395875,2.320871,0.007631,2.328501,1.328566,0.087008,1.415574,3.922903,0.007350,3.930252,1.408563,0.085961,1.494524,8.398277,0.007621,8.405898,1.434743,0.083812,1.518556,9.467589,0.007721,9.475310
100066,0.402985,0.402985,0.522388,0.522388,0.477612,0.477612,0.462687,0.462687,0.537313,0.537313,0.522388,0.522388,0.477612,0.477612,0.552239,0.552239,1.302846,0.094293,1.397139,2.320882,0.007738,2.328621,1.328576,0.088192,1.416768,3.922912,0.007451,3.930364,1.408572,0.087303,1.495874,8.398285,0.007740,8.406026,1.434753,0.085216,1.519969,9.467598,0.007837,9.475435
100067,0.411765,0.411765,0.529412,0.529412,0.485294,0.485294,0.470588,0.470588,0.544118,0.544118,0.529412,0.529412,0.485294,0.485294,0.558824,0.558824,1.302870,0.095974,1.398844,2.320894,0.007880,2.328773,1.328585,0.089508,1.418093,3.922920,0.007575,3.930496,1.408580,0.088582,1.497162,8.398293,0.007862,8.406156,1.434762,0.086398,1.521160,9.467609,0.007948,9.475557
100068,0.420290,0.420290,0.536232,0.536232,0.492754,0.492754,0.478261,0.478261,0.550725,0.550725,0.536232,0.536232,0.492754,0.492754,0.565217,0.565217,1.302889,0.097180,1.400069,2.320906,0.007998,2.328903,1.328594,0.090659,1.419253,3.922929,0.007688,3.930617,1.408588,0.089844,1.498432,8.398301,0.007986,8.406287,1.434770,0.087601,1.522370,9.467617,0.008065,9.475682
100069,0.428571,0.428571,0.542857,0.542857,0.500000,0.500000,0.485714,0.485714,0.542857,0.542857,0.542857,0.542857,0.485714,0.485714,0.571429,0.571429,1.302908,0.098439,1.401346,2.320916,0.008102,2.329018,1.328602,0.091851,1.420454,3.922937,0.007788,3.930725,1.408595,0.091017,1.499612,8.398309,0.008086,8.406395,1.434777,0.088780,1.523557,9.467628,0.008166,9.475795
100070,0.436620,0.436620,0.549296,0.549296,0.492958,0.492958,0.492958,0.492958,0.535211,0.535211,0.549296,0.549296,0.478873,0.478873,0.577465,0.577465,1.302925,0.099695,1.402621,2.320927,0.008204,2.329131,1.328611,0.093010,1.421620,3.922945,0.007885,3.930829,1.408606,0.092201,1.500807,8.398317,0.008181,8.406498,1.434785,0.089940,1.524724,9.467636,0.008260,9.475896
100071,0.444444,0.444444,0.555556,0.555556,0.500000,0.500000,0.500000,0.500000,0.541667,0.541667,0.555556,0.555556,0.486111,0.486111,0.583333,0.583333,1.302943,0.101148,1.404091,2.320937,0.008324,2.329261,1.328619,0.094309,1.422927,3.922952,0.008000,3.930952,1.408614,0.093529,1.502143,8.398324,0.008301,8.406625,1.434792,0.091155,1.525947,9.467645,0.008366,9.476011
100072,0.438356,0.438356,0.547945,0.547945,0.493151,0.493151,0.493151,0.493151,0.534247,0.534247,0.547945,0.547945,0.493151,0.493151,0.575342,0.575342,1.302962,0.102393,1.405355,2.320948,0.008427,2.329375,1.328629,0.095482,1.424111,3.922960,0.008099,3.931060,1.408621,0.094723,1.503345,8.398332,0.008404,8.406736,1.434800,0.092338,1.527138,9.467653,0.008468,9.476122
100073,0.445946,0.445946,0.554054,0.554054,0.500000,0.500000,0.500000,0.500000,0.540541,0.540541,0.554054,0.554054,0.500000,0.500000,0.581081,0.581081,1.302986,0.104245,1.407231,2.320960,0.008604,2.329564,1.328638,0.096895,1.425533,3.922969,0.008230,3.931199,1.408629,0.095949,1.504578,8.398340,0.008517,8.406856,1.434807,0.093555,1.528363,9.467661,0.008579,9.476241
100074,0.453333,0.453333,0.560000,0.560000,0.506667,0.506667,0.506667,0.506667,0.546667,0.546667,0.560000,0.560000,0.506667,0.506667,0.586667,0.586667,1.303010,0.105852,1.408861,2.320973,0.008748,2.329721,1.328649,0.098285,1.426933,3.922978,0.008353,3.931331,1.408639,0.097342,1.505981,8.398349,0.008635,8.406983,1.434816,0.095064,1.529880,9.467670,0.008723,9.476393
100075,0.447368,0.447368,0.552632,0.552632,0.500000,0.500000,0.500000,0.500000,0.539474,0.539474,0.552632,0.552632,0.513158,0.513158,0.578947,0.578947,1.303033,0.107498,1.410531,2.320985,0.008884,2.329868,1.328657,0.099481,1.428138,3.922990,0.008460,3.931450,1.408647,0.098512,1.507159,8.398357,0.008737,8.407094,1.434825,0.096237,1.531063,9.467678,0.008846,9.476525
100076,0.441558,0.441558,0.545455,0.545455,0.493506,0.493506,0.493506,0.493506,0.532468,0.532468,0.545455,0.545455,0.506494,0.506494,0.571429,0.571429,1.303051,0.108718,1.411770,2.320996,0.008993,2.329989,1.328665,0.100642,1.429307,3.922997,0.008566,3.931563,1.408654,0.099663,1.508317,8.398365,0.008839,8.407204,1.434842,0.097379,1.532221,9.467687,0.008948,9.476635
100077,0.435897,0.435897,0.538462,0.538462,0.487179,0.487179,0.487179,0.487179,0.525641,0.525641,0.538462,0.538462,0.512821,0.512821,0.564103,0.564103,1.303070,0.110131,1.413202,2.321006,0.009124,2.330130,1.328674,0.101989,1.430663,3.923005,0.008690,3.931695,1.408662,0.100968,1.509630,8.398372,0.008954,8.407326,1.434849,0.098563,1.533412,9.467694,0.009061,9.476755
100078,0.443038,0.443038,0.544304,0.544304,0.493671,0.493671,0.493671,0.493671,0.531646,0.531646,0.544304,0.544304,0.518987,0.518987,0.569620,0.569620,1.303089,0.111374,1.414463,2.321017,0.009231,2.330247,1.328683,0.103162,1.431844,3.923013,0.008788,3.931801,1.408670,0.102124,1.510793,8.398380,0.009051,8.407432,1.434857,0.099990,1.534846,9.467716,0.009197,9.476913
100079,0.437500,0.437500,0.550000,0.550000,0.487500,0.487500,0.500000,0.500000,0.525000,0.525000,0.550000,0.550000,0.512500,0.512500,0.575000,0.575000,1.303113,0.112775,1.415888,2.321028,0.009362,2.330391,1.328691,0.104348,1.433039,3.923022,0.008909,3.931931,1.408678,0.103293,1.511971,8.398388,0.009168,8.407556,1.434865,0.101179,1.536044,9.467724,0.009317,9.477041
100080,0.444444,0.444444,0.555556,0.555556,0.493827,0.493827,0.506173,0.506173,0.530864,0.530864,0.555556,0.555556,0.518519,0.518519,0.580247,0.580247,1.303132,0.114088,1.417219,2.321040,0.009492,2.330532,1.328700,0.105516,1.434216,3.923030,0.009016,3.932045,1.408686,0.104448,1.513134,8.398397,0.009271,8.407669,1.434873,0.102358,1.537231,9.467732,0.009424,9.477156
100081,0.439024,0.439024,0.560976,0.560976,0.487805,0.487805,0.512195,0.512195,0.536585,0.536585,0.560976,0.560976,0.524390,0.524390,0.585366,0.585366,1.303153,0.115805,1.418959,2.321051,0.009632,2.330683,1.328709,0.107063,1.435772,3.923038,0.009134,3.932172,1.408694,0.105867,1.514561,8.398405,0.009397,8.407802,1.434881,0.103727,1.538608,9.467740,0.009547,9.477287
100082,0.445783,0.445783,0.566265,0.566265,0.481928,0.481928,0.518072,0.518072,0.530120,0.530120,0.566265,0.566265,0.530120,0.530120,0.590361,0.590361,1.303171,0.117037,1.420208,2.321062,0.009745,2.330807,1.328718,0.108234,1.436951,3.923046,0.009238,3.932284,1.408703,0.107019,1.515722,8.398413,0.009504,8.407918,1.434888,0.104879,1.539767,9.467748,0.009657,9.477405
100083,0.452381,0.452381,0.559524,0.559524,0.476190,0.476190,0.511905,0.511905,0.523810,0.523810,0.559524,0.559524,0.523810,0.523810,0.583333,0.583333,1.303189,0.118454,1.421644,2.321073,0.009860,2.330933,1.328731,0.109432,1.438163,3.923054,0.009343,3.932397,1.408711,0.108170,1.516881,8.398421,0.009604,8.408025,1.434896,0.106071,1.540967,9.467755,0.009764,9.477519
100084,0.447059,0.447059,0.564706,0.564706,0.470588,0.470588,0.517647,0.517647,0.517647,0.517647,0.564706,0.564706,0.529412,0.529412,0.588235,0.588235,1.303208,0.119673,1.422881,2.321084,0.009977,2.331060,1.328739,0.110604,1.439344,3.923062,0.009448,3.932510,1.408722,0.109330,1.518052,8.398429,0.009716,8.408145,1.434904,0.107385,1.542289,9.467763,0.009879,9.477642
100085,0.453488,0.453488,0.569767,0.569767,0.476744,0.476744,0.523256,0.523256,0.523256,0.523256,0.569767,0.569767,0.523256,0.523256,0.593023,0.593023,1.303231,0.121108,1.424339,2.321095,0.010100,2.331196,1.328748,0.111792,1.440540,3.923070,0.009557,3.932627,1.408730,0.110495,1.519225,8.398437,0.009827,8.408264,1.434911,0.108549,1.543460,9.467771,0.009986,9.477758
100086,0.459770,0.459770,0.563218,0.563218,0.482759,0.482759,0.517241,0.517241,0.528736,0.528736,0.563218,0.563218,0.517241,0.517241,0.586207,0.586207,1.303250,0.122339,1.425589,2.321107,0.010207,2.331314,1.328757,0.112971,1.441728,3.923079,0.009660,3.932739,1.408740,0.111869,1.520609,8.398446,0.009943,8.408388,1.434920,0.109858,1.544778,9.467784,0.010107,9.477891
100087,0.465909,0.465909,0.568182,0.568182,0.488636,0.488636,0.522727,0.522727,0.522727,0.522727,0.568182,0.568182,0.511364,0.511364,0.590909,0.590909,1.303268,0.123698,1.426966,2.321119,0.010322,2.331441,1.328767,0.114268,1.443035,3.923089,0.009772,3.932861,1.408749,0.113155,1.521903,8.398454,0.010062,8.408517,1.434929,0.111156,1.546085,9.467793,0.010231,9.478024
100088,0.471910,0.471910,0.573034,0.573034,0.483146,0.483146,0.516854,0.516854,0.516854,0.516854,0.561798,0.561798,0.505618,0.505618,0.584270,0.584270,1.303286,0.124965,1.428251,2.321130,0.010427,2.331556,1.328776,0.115473,1.444248,3.923097,0.009870,3.932967,1.408756,0.114327,1.523083,8.398462,0.010161,8.408623,1.434936,0.112328,1.547265,9.467804,0.010332,9.478135
100089,0.466667,0.466667,0.577778,0.577778,0.488889,0.488889,0.522222,0.522222,0.522222,0.522222,0.566667,0.566667,0.511111,0.511111,0.588889,0.588889,1.303304,0.126292,1.429596,2.321141,0.010527,2.331668,1.328786,0.116779,1.445564,3.923106,0.009971,3.933078,1.408765,0.115624,1.524389,8.398471,0.010264,8.408735,1.434945,0.113604,1.548549,9.467812,0.010434,9.478246
100090,0.461538,0.461538,0.582418,0.582418,0.494505,0.494505,0.527473,0.527473,0.527473,0.527473,0.571429,0.571429,0.516484,0.516484,0.593407,0.593407,1.303322,0.127630,1.430952,2.321152,0.010629,2.331781,1.328798,0.118060,1.446858,3.923115,0.010066,3.933181,1.408773,0.117076,1.525849,8.398479,0.010371,8.408850,1.434953,0.114941,1.549894,9.467820,0.010537,9.478357
100091,0.467391,0.467391,0.576087,0.576087,0.489130,0.489130,0.521739,0.521739,0.521739,0.521739,0.565217,0.565217,0.510870,0.510870,0.586957,0.586957,1.303350,0.129155,1.432505,2.321164,0.010746,2.331911,1.328807,0.119320,1.448127,3.923123,0.010180,3.933303,1.408781,0.118277,1.527058,8.398487,0.010476,8.408963,1.434961,0.116133,1.551094,9.467828,0.010639,9.478467
100092,0.473118,0.473118,0.569892,0.569892,0.494624,0.494624,0.516129,0.516129,0.526882,0.526882,0.559140,0.559140,0.516129,0.516129,0.580645,0.580645,1.303367,0.130382,1.433749,2.321175,0.010861,2.332035,1.328816,0.120483,1.449299,3.923131,0.010286,3.933416,1.408789,0.119439,1.528228,8.398494,0.010580,8.409074,1.434969,0.117284,1.552253,9.467837,0.010749,9.478586
100093,0.468085,0.468085,0.574468,0.574468,0.500000,0.500000,0.521277,0.521277,0.531915,0.531915,0.563830,0.563830,0.510638,0.510638,0.585106,0.585106,1.303385,0.131804,1.435190,2.321185,0.010977,2.332163,1.328824,0.121747,1.450572,3.923138,0.010390,3.933528,1.408796,0.120631,1.529428,8.398502,0.010685,8.409187,1.434977,0.118446,1.553423,9.467845,0.010849,9.478694
100094,0.463158,0.463158,0.568421,0.568421,0.494737,0.494737,0.515789,0.515789,0.526316,0.526316,0.568421,0.568421,0.515789,0.515789,0.589474,0.589474,1.303403,0.133034,1.436438,2.321196,0.011082,2.332278,1.328833,0.122910,1.451742,3.923146,0.010491,3.933637,1.408806,0.121792,1.530598,8.398509,0.010782,8.409292,1.434984,0.119625,1.554609,9.467853,0.010945,9.478798
100095,0.468750,0.468750,0.562500,0.562500,0.500000,0.500000,0.510417,0.510417,0.531250,0.531250,0.562500,0.562500,0.520833,0.520833,0.583333,0.583333,1.303421,0.134247,1.437669,2.321207,0.011185,2.332391,1.328842,0.124081,1.452923,3.923154,0.010586,3.933741,1.408814,0.122982,1.531796,8.398517,0.010879,8.409397,1.434992,0.120812,1.555804,9.467861,0.011040,9.478900
100096,0.463918,0.463918,0.556701,0.556701,0.494845,0.494845,0.505155,0.505155,0.525773,0.525773,0.556701,0.556701,0.515464,0.515464,0.577320,0.577320,1.303440,0.135521,1.438961,2.321217,0.011294,2.332511,1.328851,0.125261,1.454112,3.923163,0.010691,3.933854,1.408822,0.124150,1.532972,8.398525,0.010979,8.409505,1.434999,0.121975,1.556975,9.467871,0.011142,9.479013
100097,0.459184,0.459184,0.561224,0.561224,0.500000,0.500000,0.510204,0.510204,0.520408,0.520408,0.561224,0.561224,0.520408,0.520408,0.581633,0.581633,1.303465,0.137413,1.440878,2.321231,0.011440,2.332671,1.328861,0.126812,1.455672,3.923172,0.010822,3.933994,1.408831,0.125840,1.534671,8.398540,0.011110,8.409650,1.435008,0.123298,1.558307,9.467879,0.011271,9.479150
100098,0.464646,0.464646,0.555556,0.555556,0.494949,0.494949,0.505051,0.505051,0.525253,0.525253,0.555556,0.555556,0.525253,0.525253,0.575758,0.575758,1.303490,0.138963,1.442453,2.321245,0.011608,2.332852,1.328870,0.128735,1.457605,3.923182,0.011007,3.934189,1.408840,0.127721,1.536561,8.398548,0.011305,8.409853,1.435017,0.125406,1.560423,9.467888,0.011438,9.479326
100099,0.470000,0.470000,0.560000,0.560000,0.500000,0.500000,0.510000,0.510000,0.530000,0.530000,0.560000,0.560000,0.520000,0.520000,0.580000,0.580000,1.303514,0.141271,1.444785,2.321257,0.011922,2.333179,1.328879,0.130778,1.459657,3.923190,0.011273,3.934463,1.408848,0.129712,1.538559,8.398556,0.011541,8.410097,1.435024,0.127226,1.562251,9.467896,0.011596,9.479492
100100,0.475248,0.475248,0.564356,0.564356,0.504950,0.504950,0.514851,0.514851,0.524752,0.524752,0.564356,0.564356,0.524752,0.524752,0.584158,0.584158,1.303543,0.143575,1.447118,2.321271,0.012067,2.333338,1.328890,0.132217,1.461107,3.923200,0.011406,3.934606,1.408857,0.131331,1.540188,8.398565,0.011699,8.410264,1.435033,0.128603,1.563637,9.467905,0.011741,9.479646
100101,0.470588,0.470588,0.568627,0.568627,0.509804,0.509804,0.519608,0.519608,0.519608,0.519608,0.568627,0.568627,0.529412,0.529412,0.588235,0.588235,1.303566,0.145009,1.448575,2.321283,0.012191,2.333474,1.328900,0.133882,1.462781,3.923213,0.011586,3.934799,1.408865,0.132900,1.541764,8.398573,0.011828,8.410401,1.435041,0.130218,1.565259,9.467913,0.011901,9.479813
100102,0.466019,0.466019,0.572816,0.572816,0.514563,0.514563,0.524272,0.524272,0.524272,0.524272,0.572816,0.572816,0.533981,0.533981,0.592233,0.592233,1.303590,0.146501,1.450090,2.321296,0.012305,2.333601,1.328909,0.135145,1.464053,3.923222,0.011730,3.934952,1.408873,0.135004,1.543877,8.398581,0.011987,8.410568,1.435049,0.131482,1.566530,9.467921,0.012012,9.479933
100103,0.461538,0.461538,0.576923,0.576923,0.519231,0.519231,0.528846,0.528846,0.528846,0.528846,0.576923,0.576923,0.538462,0.538462,0.596154,0.596154,1.303614,0.148107,1.451721,2.321309,0.012426,2.333735,1.328918,0.136354,1.465272,3.923230,0.011837,3.935067,1.408881,0.136187,1.545068,8.398590,0.012092,8.410682,1.435057,0.132662,1.567719,9.467929,0.012119,9.480048
100104,0.466667,0.466667,0.571429,0.571429,0.514286,0.514286,0.523810,0.523810,0.523810,0.523810,0.571429,0.571429,0.533333,0.533333,0.590476,0.590476,1.303632,0.149371,1.453003,2.321319,0.012542,2.333861,1.328927,0.137552,1.466479,3.923242,0.011953,3.935195,1.408889,0.137398,1.546287,8.398597,0.012203,8.410800,1.435065,0.133844,1.568908,9.467937,0.012228,9.480165
100105,0.471698,0.471698,0.566038,0.566038,0.509434,0.509434,0.518868,0.518868,0.518868,0.518868,0.566038,0.566038,0.528302,0.528302,0.584906,0.584906,1.303649,0.150617,1.454266,2.321330,0.012646,2.333976,1.328935,0.138731,1.467667,3.923251,0.012054,3.935305,1.408898,0.138585,1.547483,8.398607,0.012301,8.410908,1.435073,0.135034,1.570106,9.467945,0.012326,9.480271
