# TEST CONFIGURATION BEGIN
# FileStream(filename='airlines.csv', target_idx=-1, n_targets=1, cat_features=None)
# [ensemble 5] AdaptiveXGBoostClassifier(detect_drift=False, learning_rate=0.2, max_depth=6, max_window_size=1000, min_window_size=1, n_estimators=5, update_strategy='replace')
# [ensemble 10] AdaptiveXGBoostClassifier(detect_drift=False, learning_rate=0.2, max_depth=6, max_window_size=1000, min_window_size=1, n_estimators=10, update_strategy='replace')
# [ensemble 25] AdaptiveXGBoostClassifier(detect_drift=False, learning_rate=0.2, max_depth=6, max_window_size=1000, min_window_size=1, n_estimators=25, update_strategy='replace')
# [ensemble 50] AdaptiveXGBoostClassifier(detect_drift=False, learning_rate=0.2, max_depth=6, max_window_size=1000, min_window_size=1, n_estimators=50, update_strategy='replace')
# [ensemble 100] AdaptiveXGBoostClassifier(detect_drift=False, learning_rate=0.2, max_depth=6, max_window_size=1000, min_window_size=1, n_estimators=100, update_strategy='replace')
# [incremental] Adaptive4(learning_rate=0.2, max_depth=6, max_window_size=1000, min_window_size=1)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['accuracy', 'running_time'], n_wait=200, output_file='ensemblesize_airlines.txt', pretrain_size=100000, restart_stream=True, show_plot=True)
# TEST CONFIGURATION END
id,mean_acc_[ensemble 5],current_acc_[ensemble 5],mean_acc_[ensemble 10],current_acc_[ensemble 10],mean_acc_[ensemble 25],current_acc_[ensemble 25],mean_acc_[ensemble 50],current_acc_[ensemble 50],mean_acc_[ensemble 100],current_acc_[ensemble 100],mean_acc_[incremental],current_acc_[incremental],training_time_[ensemble 5],testing_time_[ensemble 5],total_running_time_[ensemble 5],training_time_[ensemble 10],testing_time_[ensemble 10],total_running_time_[ensemble 10],training_time_[ensemble 25],testing_time_[ensemble 25],total_running_time_[ensemble 25],training_time_[ensemble 50],testing_time_[ensemble 50],total_running_time_[ensemble 50],training_time_[ensemble 100],testing_time_[ensemble 100],total_running_time_[ensemble 100],training_time_[incremental],testing_time_[incremental],total_running_time_[incremental]
402999,0.640828,0.485000,0.629911,0.570000,0.635314,0.685000,0.617508,0.605000,0.611264,0.745000,0.616531,0.710000,11.913319,128.859055,140.772373,7.199664,202.820914,210.020578,6.862473,465.276022,472.138495,6.914243,904.937719,911.851963,7.440830,1779.007960,1786.448790,62.118832,58.291942,120.410773
403199,0.640795,0.590000,0.629908,0.625000,0.635396,0.760000,0.617559,0.695000,0.611359,0.755000,0.616560,0.660000,11.929128,128.993589,140.922716,7.213581,203.041963,210.255544,6.873174,465.765690,472.638864,6.922965,905.903808,912.826774,7.453470,1780.893235,1788.346705,62.457161,58.365427,120.822587
403399,0.640831,0.695000,0.629944,0.685000,0.635485,0.770000,0.617620,0.710000,0.611450,0.750000,0.616638,0.735000,11.936245,129.155829,141.092075,7.216442,203.237364,210.453806,6.875658,466.252898,473.128556,6.925359,906.864928,913.790287,7.455774,1782.773861,1790.229635,62.459724,58.436153,120.895877
403599,0.640823,0.630000,0.629941,0.625000,0.635567,0.760000,0.617671,0.695000,0.611551,0.765000,0.616647,0.630000,11.944736,129.298846,141.243583,7.219700,203.450988,210.670688,6.878659,466.772067,473.650726,6.928021,907.871150,914.799171,7.458684,1784.713165,1792.171849,62.462528,58.512783,120.975311
403799,0.640810,0.620000,0.629914,0.590000,0.635609,0.700000,0.617663,0.605000,0.611580,0.655000,0.616662,0.640000,11.954000,129.454747,141.408747,7.223459,203.683206,210.906665,6.882326,467.370726,474.253052,6.932167,908.918109,915.850277,7.461933,1786.761383,1794.223316,62.465880,58.593138,121.059018
403999,0.640780,0.595000,0.629878,0.575000,0.635655,0.705000,0.617651,0.600000,0.611632,0.690000,0.616668,0.625000,11.963093,129.599164,141.562257,7.227348,203.876303,211.103651,6.887096,467.836950,474.724046,6.935777,909.894197,916.829974,7.465282,1788.550784,1796.016066,62.469541,58.665271,121.134811
404199,0.640782,0.645000,0.629845,0.580000,0.635674,0.665000,0.617666,0.640000,0.611693,0.705000,0.616713,0.685000,11.976364,129.759823,141.736187,7.237408,204.095953,211.333361,6.898249,468.380267,475.278515,6.944886,910.929540,917.874425,7.474114,1790.647343,1798.121456,62.792311,58.751244,121.543555
404399,0.640785,0.645000,0.629823,0.595000,0.635726,0.715000,0.617687,0.650000,0.611741,0.685000,0.616771,0.705000,11.982842,129.890984,141.873826,7.240306,204.303415,211.543721,6.900615,468.853762,475.754377,6.947155,911.833048,918.780202,7.476330,1792.451485,1799.927815,62.794946,58.814319,121.609265
404599,0.640791,0.650000,0.629796,0.590000,0.635778,0.715000,0.617725,0.675000,0.611796,0.695000,0.616806,0.670000,11.990754,130.045225,142.035979,7.245501,204.543876,211.789376,6.905696,469.402976,476.308671,6.950049,912.857580,919.807628,7.479312,1794.530488,1802.009801,62.797925,58.889642,121.687567
404799,0.640804,0.660000,0.629767,0.585000,0.635810,0.685000,0.617720,0.610000,0.611814,0.640000,0.616791,0.595000,11.999489,130.199722,142.199211,7.249237,204.766596,212.015833,6.909234,469.946326,476.855560,6.953145,913.872514,920.825660,7.482326,1796.449537,1803.931863,62.801064,58.976249,121.777313
404999,0.640774,0.595000,0.629757,0.615000,0.635803,0.625000,0.617698,0.585000,0.611823,0.625000,0.616777,0.595000,12.008898,130.349266,142.358164,7.253218,204.984335,212.237553,6.912855,470.462197,477.375052,6.957339,914.848126,921.805465,7.485793,1798.370243,1805.856036,62.806305,59.049167,121.855471
405199,0.640793,0.670000,0.629731,0.590000,0.635809,0.645000,0.617674,0.580000,0.611832,0.625000,0.616746,0.570000,12.022834,130.506922,142.529756,7.264201,205.213020,212.477221,6.926684,470.972927,477.899611,6.969093,915.878157,922.847250,7.498681,1800.383328,1807.882009,63.119340,59.139983,122.259323
405399,0.640799,0.650000,0.629705,0.590000,0.635809,0.635000,0.617642,0.570000,0.611817,0.590000,0.616699,0.545000,12.029471,130.669129,142.698600,7.267105,205.440205,212.707310,6.929191,471.492897,478.422088,6.971687,916.842361,923.814048,7.501187,1802.406051,1809.907238,63.121895,59.204499,122.326394
405599,0.640798,0.640000,0.629660,0.560000,0.635828,0.665000,0.617637,0.610000,0.611806,0.595000,0.616718,0.645000,12.037076,130.817051,142.854127,7.271561,205.658226,212.929787,6.933122,471.985549,478.918671,6.974711,917.838083,924.812793,7.503808,1804.301689,1811.805497,63.124907,59.279392,122.404300
405799,0.640808,0.655000,0.629666,0.640000,0.635873,0.705000,0.617652,0.640000,0.611795,0.595000,0.616697,0.585000,12.046125,130.960436,143.006561,7.275480,205.876672,213.152152,6.936336,472.509278,479.445614,6.977777,918.822893,925.800670,7.506728,1806.182328,1813.689057,63.128202,59.348291,122.476492
405999,0.640801,0.630000,0.629660,0.620000,0.635886,0.655000,0.617676,0.655000,0.611810,0.635000,0.616654,0.550000,12.054876,131.123458,143.178334,7.279711,206.103244,213.382955,6.939837,473.069312,480.009149,6.981354,919.876383,926.857737,7.510080,1808.269445,1815.779525,63.131869,59.422732,122.554600
406199,0.640797,0.635000,0.629637,0.595000,0.635895,0.650000,0.617668,0.605000,0.611809,0.610000,0.616656,0.620000,12.068760,131.276063,143.344823,7.291854,206.315146,213.607000,6.956265,473.587421,480.543685,6.993207,920.864578,927.857785,7.522717,1810.227883,1817.750599,63.449520,59.489248,122.938769
406399,0.640747,0.565000,0.629586,0.550000,0.635858,0.580000,0.617644,0.580000,0.611795,0.590000,0.616589,0.515000,12.075640,131.436874,143.512514,7.295041,206.529612,213.824653,6.958866,474.100176,481.059042,6.995677,921.831537,928.827214,7.526048,1812.172751,1819.698799,63.452304,59.569457,123.021761
406599,0.640734,0.620000,0.629566,0.600000,0.635838,0.605000,0.617648,0.625000,0.611781,0.590000,0.616575,0.595000,12.084099,131.580385,143.664484,7.298602,206.743221,214.041823,6.961731,474.573179,481.534910,6.998434,922.798811,929.797246,7.528881,1814.026806,1821.555687,63.455876,59.629759,123.085636
406799,0.640711,0.605000,0.629537,0.585000,0.635815,0.600000,0.617656,0.630000,0.611783,0.615000,0.616548,0.575000,12.093214,131.710765,143.803979,7.302577,206.947273,214.249850,6.965168,475.035417,482.000585,7.001624,923.756426,930.758050,7.532155,1815.860768,1823.392923,63.459394,59.699513,123.158907
406999,0.640694,0.615000,0.629502,0.575000,0.635769,0.565000,0.617629,0.575000,0.611759,0.575000,0.616479,0.510000,12.105120,131.861860,143.966980,7.306796,207.177308,214.484105,6.968739,475.501940,482.470679,7.005097,924.730629,931.735727,7.535550,1817.762861,1825.298411,63.462733,59.782626,123.245359
407199,0.640677,0.615000,0.629466,0.575000,0.635778,0.650000,0.617637,0.630000,0.611758,0.610000,0.616455,0.580000,12.119395,132.029882,144.149277,7.317250,207.392917,214.710166,6.978830,475.985612,482.964442,7.018108,925.674726,932.692833,7.546082,1819.666377,1827.212459,63.794852,59.851780,123.646632
407399,0.640686,0.655000,0.629476,0.645000,0.635820,0.700000,0.617651,0.640000,0.611789,0.660000,0.616428,0.575000,12.126094,132.169913,144.296007,7.320254,207.618036,214.938290,6.981199,476.467404,483.448603,7.020337,926.634760,933.655097,7.548339,1821.505969,1829.054308,63.797647,59.917688,123.715335
407599,0.640676,0.625000,0.629470,0.620000,0.635868,0.710000,0.617695,0.685000,0.611811,0.645000,0.616385,0.550000,12.133641,132.302513,144.436153,7.323893,207.822430,215.146323,6.984270,476.980173,483.964444,7.022953,927.586256,934.609209,7.550853,1823.369909,1830.920762,63.800593,59.994266,123.794859
407799,0.640608,0.535000,0.629396,0.515000,0.635793,0.520000,0.617645,0.540000,0.611751,0.520000,0.616358,0.575000,12.142520,132.436889,144.579409,7.327761,208.053362,215.381123,6.987863,477.504278,484.492141,7.026678,928.596238,935.622916,7.554661,1825.398815,1832.953476,63.803927,60.071564,123.875491
407999,0.640562,0.570000,0.629364,0.580000,0.635747,0.565000,0.617601,0.550000,0.611731,0.580000,0.616308,0.540000,12.151900,132.582072,144.733971,7.332311,208.262503,215.594813,6.991371,478.012847,485.004218,7.030228,929.550435,936.580663,7.558192,1827.287256,1834.845447,63.807766,60.145004,123.952770
408199,0.640545,0.615000,0.629358,0.620000,0.635727,0.605000,0.617612,0.635000,0.611726,0.605000,0.616311,0.620000,12.164894,132.755336,144.920230,7.342270,208.455438,215.797708,7.001793,478.531260,485.533054,7.041188,930.503594,937.544782,7.567898,1829.236576,1836.804474,64.150777,60.227842,124.378619
408399,0.640473,0.530000,0.629316,0.565000,0.635697,0.590000,0.617594,0.590000,0.611744,0.640000,0.616222,0.480000,12.171731,132.888489,145.060220,7.345324,208.662142,216.007466,7.004434,478.995429,485.999863,7.043331,931.406008,938.449339,7.570186,1831.010995,1838.581181,64.153306,60.292122,124.445427
408599,0.640457,0.615000,0.629297,0.600000,0.635693,0.630000,0.617576,0.590000,0.611740,0.605000,0.616176,0.545000,12.180676,133.055508,145.236184,7.349563,208.875124,216.224687,7.009331,479.467435,486.476765,7.046858,932.399150,939.446008,7.574132,1832.932053,1840.506185,64.156739,60.367149,124.523888
408799,0.640476,0.670000,0.629255,0.565000,0.635706,0.655000,0.617555,0.585000,0.611733,0.600000,0.616140,0.560000,12.191144,133.202903,145.394047,7.353445,209.079891,216.433336,7.012713,479.980118,486.992831,7.050426,933.328174,940.378600,7.577244,1834.690433,1842.267677,64.160468,60.437362,124.597829
408999,0.640463,0.620000,0.629256,0.630000,0.635725,0.665000,0.617595,0.680000,0.611728,0.605000,0.616065,0.500000,12.200754,133.355254,145.556008,7.357799,209.300504,216.658303,7.016091,480.451968,487.468059,7.053826,934.241171,941.294997,7.580554,1836.500262,1844.080816,64.163883,60.500315,124.664198
409199,0.640411,0.560000,0.629230,0.590000,0.635666,0.545000,0.617542,0.535000,0.611724,0.605000,0.616064,0.615000,12.213893,133.504876,145.718769,7.367590,209.509271,216.876861,7.026803,480.950253,487.977055,7.065134,935.307685,942.372820,7.594890,1838.419810,1846.014700,64.463163,60.577118,125.040281
409399,0.640388,0.605000,0.629240,0.645000,0.635627,0.575000,0.617508,0.565000,0.611713,0.595000,0.616028,0.560000,12.220687,133.654188,145.874875,7.371115,209.737616,217.108732,7.029292,481.452838,488.482130,7.067513,936.319023,943.386536,7.597336,1840.313797,1847.911133,64.465717,60.655554,125.121272
409599,0.640336,0.560000,0.629193,0.555000,0.635585,0.570000,0.617494,0.595000,0.611718,0.620000,0.615995,0.565000,12.228496,133.802785,146.031281,7.374567,209.976045,217.350612,7.032317,481.933791,488.966108,7.070535,937.282875,944.353411,7.600366,1842.201154,1849.801520,64.468795,60.720537,125.189332
409799,0.640320,0.615000,0.629174,0.600000,0.635584,0.635000,0.617502,0.630000,0.611769,0.690000,0.615946,0.540000,12.238205,133.962139,146.200344,7.378663,210.207909,217.586572,7.035631,482.477441,489.513071,7.073993,938.339686,945.413678,7.603726,1844.196173,1851.799899,64.472328,60.786371,125.258700
409999,0.640281,0.580000,0.629123,0.550000,0.635548,0.580000,0.617471,0.570000,0.611739,0.565000,0.615884,0.520000,12.249498,134.125055,146.374554,7.384347,210.437151,217.821499,7.040559,483.042199,490.082758,7.077805,939.393365,946.471170,7.607382,1846.322436,1853.929817,64.476388,60.860802,125.337190
410199,0.640248,0.590000,0.629104,0.600000,0.635535,0.615000,0.617469,0.615000,0.611731,0.600000,0.615832,0.535000,12.263431,134.258705,146.522136,7.393974,210.641669,218.035643,7.051821,483.519185,490.571006,7.087410,940.323178,947.410588,7.616842,1848.139345,1855.756186,64.795081,60.920244,125.715325
410399,0.640216,0.590000,0.629085,0.600000,0.635480,0.550000,0.617445,0.580000,0.611685,0.540000,0.615796,0.560000,12.270950,134.388592,146.659542,7.397009,210.859193,218.256201,7.054662,483.962697,491.017359,7.091465,941.260755,948.352220,7.619597,1849.915758,1857.535354,64.797749,60.989742,125.787491
410599,0.640164,0.560000,0.629050,0.575000,0.635415,0.535000,0.617428,0.590000,0.611658,0.570000,0.615789,0.605000,12.278775,134.519881,146.798656,7.400672,211.070528,218.471200,7.057631,484.438430,491.496061,7.094489,942.212529,949.307018,7.622558,1851.778936,1859.401493,64.801462,61.056948,125.858411
410799,0.640129,0.585000,0.628999,0.550000,0.635399,0.610000,0.617403,0.580000,0.611654,0.605000,0.615692,0.465000,12.288808,134.667471,146.956279,7.404807,211.290357,218.695163,7.061485,484.945951,492.007436,7.098435,943.191926,950.290362,7.626131,1853.643353,1861.269485,64.804959,61.124353,125.929313
410999,0.640125,0.635000,0.628977,0.595000,0.635347,0.555000,0.617395,0.605000,0.611646,0.600000,0.615682,0.600000,12.300339,134.810812,147.111151,7.409096,211.495184,218.904280,7.065517,485.459838,492.525355,7.102195,944.035396,951.137592,7.629615,1855.310056,1862.939672,64.808744,61.191052,125.999796
411199,0.640103,0.605000,0.628927,0.550000,0.635299,0.560000,0.617339,0.530000,0.611648,0.615000,0.615691,0.630000,12.313161,134.936203,147.249364,7.418761,211.681497,219.100258,7.074597,485.927503,493.002100,7.111401,944.933045,952.044446,7.640991,1857.002003,1864.642994,65.118816,61.266667,126.385483
411399,0.640093,0.625000,0.628895,0.580000,0.635311,0.655000,0.617360,0.650000,0.611680,0.660000,0.615678,0.595000,12.320088,135.061433,147.381521,7.421705,211.901461,219.323166,7.077197,486.368794,493.445991,7.113858,945.812891,952.926749,7.643141,1858.703841,1866.346983,65.121709,61.331342,126.453051
411599,0.640067,0.600000,0.628925,0.675000,0.635273,0.575000,0.617343,0.590000,0.611675,0.605000,0.615655,0.580000,12.329019,135.201035,147.530054,7.425330,212.109470,219.534800,7.080266,486.847009,493.927276,7.117395,946.794263,953.911658,7.646331,1860.526606,1868.172937,65.124985,61.400968,126.525953
411799,0.640074,0.650000,0.628884,0.565000,0.635269,0.630000,0.617338,0.610000,0.611671,0.605000,0.615641,0.595000,12.340026,135.334395,147.674421,7.429576,212.334231,219.763807,7.083990,487.305014,494.389004,7.121234,947.732909,954.854142,7.649804,1862.344704,1869.994508,65.128942,61.478252,126.607194
411999,0.640035,0.580000,0.628843,0.565000,0.635263,0.625000,0.617346,0.630000,0.611673,0.615000,0.615631,0.600000,12.352294,135.499448,147.851742,7.435874,212.548046,219.983919,7.087747,487.800833,494.888580,7.126328,948.760833,955.887161,7.656801,1864.323650,1871.980452,65.133756,61.547317,126.681073
412199,0.639987,0.565000,0.628783,0.535000,0.635224,0.575000,0.617303,0.550000,0.611659,0.590000,0.615583,0.540000,12.367000,135.642095,148.009095,7.444885,212.780051,220.224935,7.101255,488.327869,495.429125,7.138915,949.793983,956.932898,7.667658,1866.291187,1873.958845,65.457491,61.632037,127.089528
412399,0.639997,0.655000,0.628758,0.590000,0.635262,0.695000,0.617298,0.610000,0.611716,0.700000,0.615583,0.615000,12.374018,135.811281,148.185299,7.448450,213.018840,220.467290,7.103947,488.830160,495.934107,7.141321,950.800063,957.941384,7.670648,1868.207721,1875.878369,65.460254,61.699985,127.160239
412599,0.640019,0.675000,0.628759,0.630000,0.635240,0.600000,0.617284,0.595000,0.611695,0.580000,0.615557,0.575000,12.381545,135.954466,148.336011,7.455969,213.247383,220.703352,7.107145,489.333742,496.440887,7.144182,951.774653,958.918835,7.673304,1870.106765,1877.780068,65.463374,61.767464,127.230838
412799,0.640032,0.660000,0.628721,0.570000,0.635246,0.645000,0.617286,0.620000,0.611698,0.615000,0.615499,0.525000,12.392528,136.116355,148.508882,7.460721,213.490445,220.951166,7.111006,489.859007,496.970013,7.147526,952.784347,959.931873,7.676900,1872.069437,1879.746337,65.469400,61.837781,127.307181
412999,0.640061,0.685000,0.628684,0.570000,0.635233,0.615000,0.617259,0.575000,0.611706,0.625000,0.615479,0.585000,12.403010,136.254377,148.657387,7.465176,213.713318,221.178493,7.114850,490.349322,497.464172,7.151276,953.715218,960.866494,7.681012,1873.888500,1881.569511,65.473181,61.908779,127.381960
413199,0.640026,0.585000,0.628662,0.595000,0.635214,0.605000,0.617235,0.580000,0.611679,0.570000,0.615421,0.525000,12.416215,136.403706,148.819921,7.474759,213.952708,221.427467,7.124676,490.859976,497.984652,7.168185,954.774130,961.942315,7.703690,1876.019208,1883.722898,65.825780,61.983809,127.809589
413399,0.640000,0.600000,0.628644,0.600000,0.635201,0.615000,0.617211,0.580000,0.611672,0.600000,0.615383,0.555000,12.423175,136.561829,148.985004,7.478988,214.197386,221.676374,7.127370,491.397655,498.525026,7.170852,955.819284,962.990136,7.706278,1878.080277,1885.786554,65.828537,62.053197,127.881734
413599,0.640029,0.685000,0.628613,0.580000,0.635242,0.700000,0.617200,0.600000,0.611706,0.665000,0.615379,0.610000,12.431214,136.736961,149.168175,7.482557,214.460640,221.943197,7.130739,492.000380,499.131119,7.173944,956.973679,964.147623,7.709660,1880.298494,1888.008154,65.831526,62.147338,127.978864
413799,0.640032,0.645000,0.628601,0.610000,0.635236,0.625000,0.617183,0.590000,0.611721,0.635000,0.615354,0.575000,12.444486,136.915612,149.360098,7.486785,214.687013,222.173797,7.136443,492.564670,499.701113,7.178451,958.065161,965.243612,7.713179,1882.455663,1890.168842,65.835491,62.220211,128.055701
413999,0.640016,0.615000,0.628592,0.615000,0.635217,0.605000,0.617137,0.545000,0.611672,0.535000,0.615309,0.545000,12.457039,137.075261,149.532299,7.493872,214.919912,222.413784,7.141493,493.126909,500.268403,7.182226,959.089922,966.272148,7.716981,1884.473107,1892.190088,65.839690,62.304044,128.143734
414199,0.640022,0.650000,0.628631,0.690000,0.635239,0.670000,0.617158,0.650000,0.611693,0.645000,0.615363,0.700000,12.469976,137.213832,149.683808,7.503939,215.125370,222.629309,7.151819,493.652023,500.803842,7.194714,960.039207,967.233921,7.727582,1886.352847,1894.080429,66.165215,62.371516,128.536731
414399,0.640041,0.670000,0.628651,0.660000,0.635261,0.670000,0.617176,0.645000,0.611698,0.620000,0.615366,0.620000,12.476433,137.361932,149.838365,7.506836,215.360877,222.867713,7.154327,494.177263,501.331590,7.197250,961.060042,968.257292,7.729996,1888.319532,1896.049527,66.167855,62.443124,128.610979
414599,0.640038,0.635000,0.628687,0.685000,0.635296,0.690000,0.617177,0.620000,0.611742,0.680000,0.615378,0.635000,12.483984,137.502546,149.986530,7.510591,215.592000,223.102591,7.157287,494.659226,501.816513,7.200317,962.045976,969.246294,7.732651,1890.226711,1897.959361,66.170719,62.531453,128.702172
414799,0.640013,0.600000,0.628685,0.625000,0.635305,0.650000,0.617163,0.595000,0.611741,0.610000,0.615375,0.610000,12.494994,137.622835,150.117829,7.515056,215.798923,223.313979,7.160814,495.108252,502.269067,7.203531,962.891414,970.094945,7.736313,1891.903025,1899.639337,66.174344,62.594681,128.769024
414999,0.640000,0.620000,0.628663,0.595000,0.635289,0.610000,0.617162,0.615000,0.611727,0.590000,0.615352,0.580000,12.506045,137.781636,150.287681,7.519219,216.012165,223.531383,7.164496,495.624656,502.789152,7.207279,963.845419,971.052698,7.739847,1893.862661,1901.602508,66.178580,62.672542,128.851121
415199,0.639965,0.585000,0.628671,0.640000,0.635295,0.645000,0.617161,0.615000,0.611710,0.585000,0.615324,0.570000,12.519538,137.919966,150.439504,7.528323,216.229180,223.757503,7.175981,496.119132,503.295113,7.218002,964.844359,972.062361,7.751644,1895.769065,1903.520709,66.506671,62.742407,129.249077
415399,0.639981,0.665000,0.628681,0.645000,0.635311,0.660000,0.617159,0.615000,0.611734,0.650000,0.615327,0.620000,12.526302,138.047901,150.574203,7.531094,216.424730,223.955824,7.178698,496.593879,503.772577,7.221509,965.740386,972.961895,7.753862,1897.479113,1905.232975,66.510535,62.816564,129.327100
415599,0.639990,0.655000,0.628723,0.695000,0.635336,0.675000,0.617199,0.680000,0.611736,0.615000,0.615304,0.580000,12.535386,138.197713,150.733099,7.535113,216.657719,224.192832,7.181801,497.078076,504.259877,7.224936,966.737117,973.962052,7.756894,1899.372230,1907.129124,66.513616,62.886563,129.400180
415799,0.639987,0.635000,0.628733,0.645000,0.635332,0.630000,0.617198,0.615000,0.611767,0.660000,0.615256,0.540000,12.547420,138.341059,150.888479,7.539375,216.866225,224.405601,7.185397,497.587117,504.772514,7.228381,967.708245,974.936625,7.760318,1901.263909,1909.024227,66.517035,62.959802,129.476837
415999,0.639892,0.490000,0.628687,0.555000,0.635307,0.595000,0.617146,0.535000,0.611737,0.565000,0.615206,0.535000,12.558384,138.474300,151.032685,7.543881,217.068152,224.612033,7.189169,498.064015,505.253185,7.232244,968.616202,975.848446,7.764762,1903.018491,1910.783253,66.521956,63.027443,129.549399
416199,0.639899,0.650000,0.628662,0.590000,0.635310,0.640000,0.617125,0.585000,0.611724,0.590000,0.615180,0.575000,12.572616,138.620333,151.192949,7.553496,217.279746,224.833241,7.199432,498.572525,505.771957,7.245555,969.542777,976.788331,7.779081,1904.984609,1912.763689,66.836241,63.092236,129.928477
416399,0.639912,0.660000,0.628682,0.660000,0.635348,0.695000,0.617146,0.650000,0.611741,0.640000,0.615196,0.640000,12.580829,138.808840,151.389670,7.556825,217.502939,225.059764,7.202174,499.108107,506.310281,7.247995,970.584382,977.832378,7.781558,1907.039684,1914.821242,66.838796,63.174256,130.013052
416599,0.639896,0.615000,0.628711,0.675000,0.635338,0.620000,0.617138,0.605000,0.611725,0.585000,0.615171,0.575000,12.588913,138.958107,151.547020,7.561205,217.728729,225.289934,7.205198,499.664607,506.869805,7.252152,971.598671,978.850823,7.785587,1909.022413,1916.808000,66.841794,63.254840,130.096634
416799,0.639940,0.710000,0.628731,0.660000,0.635391,0.720000,0.617178,0.680000,0.611727,0.615000,0.615180,0.630000,12.599602,139.108488,151.708090,7.565188,217.939335,225.504523,7.208733,500.189883,507.398616,7.255739,972.566837,979.822576,7.789094,1910.900703,1918.689796,66.845128,63.326150,130.171279
416999,0.639924,0.615000,0.628697,0.575000,0.635375,0.610000,0.617164,0.595000,0.611697,0.565000,0.615177,0.610000,12.610285,139.285892,151.896178,7.569358,218.184256,225.753614,7.212598,500.698101,507.910699,7.259385,973.560252,980.819637,7.793446,1912.915702,1920.709147,66.849060,63.396307,130.245367
417199,0.639927,0.645000,0.628730,0.680000,0.635372,0.630000,0.617163,0.615000,0.611661,0.555000,0.615177,0.615000,12.622846,139.448210,152.071056,7.585724,218.411226,225.996950,7.230247,501.217533,508.447780,7.273732,974.575524,981.849256,7.808148,1914.892933,1922.701081,67.168299,63.478102,130.646402
417399,0.639909,0.610000,0.628721,0.615000,0.635353,0.605000,0.617177,0.640000,0.611623,0.550000,0.615221,0.685000,12.629939,139.592931,152.222870,7.588636,218.642031,226.230667,7.234066,501.734721,508.968787,7.276306,975.584781,982.861087,7.810670,1916.827378,1924.638048,67.172347,63.556745,130.729091
417599,0.639937,0.685000,0.628778,0.720000,0.635390,0.695000,0.617270,0.765000,0.611653,0.660000,0.615290,0.725000,12.637804,139.755105,152.392909,7.591800,218.860626,226.452426,7.236829,502.288327,509.525156,7.279100,976.677101,983.956202,7.813468,1918.885551,1926.699019,67.175236,63.643408,130.818644
417799,0.639947,0.655000,0.628795,0.655000,0.635374,0.610000,0.617319,0.695000,0.611734,0.740000,0.615337,0.690000,12.648158,139.898998,152.547157,7.595837,219.086727,226.682564,7.240217,502.807952,510.048169,7.282622,977.759628,985.042250,7.817048,1920.885813,1928.702860,67.179295,63.730227,130.909522
417999,0.640006,0.735000,0.628770,0.590000,0.635393,0.665000,0.617425,0.785000,0.611811,0.735000,0.615396,0.710000,12.659037,140.075788,152.734825,7.600344,219.347745,226.948089,7.244271,503.323335,510.567606,7.286219,978.781089,986.067308,7.820673,1922.860314,1930.680988,67.186062,63.797906,130.983968
418199,0.640082,0.760000,0.628821,0.710000,0.635424,0.685000,0.617495,0.730000,0.611876,0.715000,0.615462,0.720000,12.674377,140.221754,152.896132,7.611417,219.605579,227.216995,7.253645,503.831694,511.085338,7.299428,979.790657,987.090085,7.833084,1924.806593,1932.639678,67.515845,63.869162,131.385007
418399,0.640138,0.730000,0.628832,0.645000,0.635468,0.705000,0.617575,0.745000,0.611932,0.700000,0.615512,0.695000,12.681906,140.364037,153.045944,7.614501,219.830992,227.445493,7.256441,504.344958,511.601399,7.301779,980.831134,988.132913,7.835795,1926.770825,1934.606620,67.518531,63.950153,131.468684
418599,0.640207,0.750000,0.628870,0.690000,0.635505,0.695000,0.617633,0.710000,0.612006,0.730000,0.615590,0.740000,12.690102,140.503932,153.194035,7.618030,220.047881,227.665911,7.260144,504.783628,512.043771,7.304542,981.709772,989.014313,7.838572,1928.579119,1936.417691,67.521365,64.015693,131.537058
418799,0.640270,0.740000,0.628871,0.630000,0.635546,0.700000,0.617720,0.755000,0.612102,0.765000,0.615678,0.755000,12.701225,140.622651,153.323876,7.622893,220.232384,227.855277,7.263981,505.212930,512.476911,7.307955,982.544552,989.852508,7.841972,1930.270011,1938.111983,67.524886,64.080493,131.605379
418999,0.640326,0.730000,0.628906,0.685000,0.635552,0.645000,0.617784,0.720000,0.612141,0.675000,0.615730,0.700000,12.713004,140.763757,153.476761,7.627191,220.429279,228.056469,7.267980,505.668557,512.936538,7.311555,983.440087,990.751642,7.846021,1932.002309,1939.848330,67.528869,64.141135,131.670003
419199,0.640395,0.750000,0.628935,0.675000,0.635630,0.760000,0.617848,0.720000,0.612224,0.745000,0.615746,0.640000,12.725673,140.878679,153.604353,7.638679,220.624338,228.263018,7.275863,506.114211,513.390075,7.322916,984.300858,991.623774,7.861078,1933.729247,1941.590325,67.849408,64.209601,132.059009
419399,0.640388,0.630000,0.628901,0.575000,0.635617,0.615000,0.617874,0.660000,0.612210,0.590000,0.615751,0.625000,12.732349,141.010169,153.742518,7.641351,220.830357,228.471708,7.278655,506.588215,513.866870,7.325171,985.202866,992.528037,7.863352,1935.491049,1943.354401,67.852764,64.277275,132.130039
